"Country or Area","Year","Value"
"Bulgaria","2012","3305.55202971122"
"Bulgaria","2011","3235.98154793578"
"Bulgaria","2010","3554.20810385598"
"Bulgaria","2009","3129.25555078878"
"Bulgaria","2008","3475.86418948616"
"Bulgaria","2007","3258.44954020109"
"Bulgaria","2006","3236.14454539733"
"Bulgaria","2005","3659.57772088206"
"Bulgaria","2004","3804.48732446059"
"Bulgaria","2003","3277.22644965502"
"Bulgaria","2002","3441.44837465633"
"Bulgaria","2001","3515.32995022029"
"Bulgaria","2000","3438.66127276981"
"Bulgaria","1999","3363.2893288208"
"Bulgaria","1998","3224.40102025235"
"Bulgaria","1997","3960.045570377"
"Bulgaria","1996","4171.19697713963"
"Bulgaria","1995","4283.11682172744"
"Bulgaria","1994","4398.4456294671"
"Bulgaria","1993","4472.80138933435"
"Bulgaria","1992","4942.73462267956"
"Bulgaria","1991","5920.11179252205"
"Bulgaria","1990","7636.73490267369"
"Canada","2021","30231.4031124693"
"Canada","2020","31523.4327623654"
"Canada","2019","30550.1261829318"
"Canada","2018","30558.8459032065"
"Canada","2017","29346.7692159218"
"Canada","2016","30060.8202924725"
"Canada","2015","29778.1715919904"
"Canada","2014","28830.2653208336"
"Canada","2013","29887.6124275981"
"Canada","2012","28731.8662165829"
"Canada","2011","27472.7253975775"
"Canada","2010","28006.4203899052"
"Canada","2009","28735.5289651373"
"Canada","2008","31730.994376356"
"Canada","2007","31056.0151955012"
"Canada","2006","30389.4008289444"
"Canada","2005","32285.5142110475"
"Canada","2004","33376.1134008568"
"Canada","2003","31752.512377067"
"Canada","2002","30621.607147343"
"Canada","2001","30557.114055091"
"Canada","2000","30900.6448960827"
"Canada","1999","31412.4956934741"
"Canada","1998","34210.424242564"
"Canada","1997","38179.9766804388"
"Canada","1996","39421.9315266082"
"Canada","1995","37782.6652472981"
"Canada","1994","37463.1037575603"
"Canada","1993","34766.1919957753"
"Canada","1992","34652.4455063393"
"Canada","1991","33605.4894659395"
"Canada","1990","34431.1851606313"
"Croatia","2021","1439.72281221517"
"Croatia","2020","1450.37594208894"
"Croatia","2019","1414.11799454454"
"Croatia","2018","1410.72341147906"
"Croatia","2017","1456.22283628404"
"Croatia","2016","1350.22365093785"
